#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
A0A349BU46_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.5e-18   62.4   0.3   1   1   1.1e-17   1.1e-17   62.2   0.3     1   135     1   134     1   143 0.95 -
A0A3R8MM16_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.5e-18   62.4   0.0   1   1   1.1e-17   1.1e-17   62.2   0.0     1   135     1   134     1   139 0.96 -
A0A244D1M4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.6e-18   62.4   0.0   1   1   1.1e-17   1.1e-17   62.2   0.0     1   135     1   134     1   141 0.96 -
L0MAC1_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.1e-17   1.1e-17   62.3   0.0     1   134     1   133     1   136 0.92 -
A0A7L8U7Q8_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.8e-18   62.4   0.0   1   1   1.1e-17   1.1e-17   62.2   0.0     1   134     1   133     1   137 0.95 -
A0A0Q4FWG0_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.9e-18   62.3   0.2   1   1   1.2e-17   1.2e-17   62.1   0.2     1   135     1   134     1   138 0.96 -
A0A0Q0SB91_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.1e-17   1.1e-17   62.2   0.1     1   134     1   133     1   134 0.95 -
A0A1V2C564_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.1e-17   1.1e-17   62.2   0.1     1   134     1   133     1   134 0.95 -
A0A5Q3QHM2_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.1e-17   1.1e-17   62.2   0.1     1   134     1   133     1   134 0.95 -
A0A6J4GSH5_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.1e-17   1.1e-17   62.2   0.1     1   134     1   133     1   134 0.95 -
A0A7T5VBU5_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.2e-17   1.2e-17   62.1   0.1     1   136     1   135     1   143 0.95 -
A0A1C0TMI4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.2e-17   1.2e-17   62.1   0.2     1   134     1   133     1   143 0.94 -
A0A1I7FPN1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.2e-17   1.2e-17   62.1   0.1     1   137     1   136     1   144 0.94 -
A0A7K1GF65_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.1   1   1   1.1e-17   1.1e-17   62.2   0.1     1   134     1   133     1   134 0.95 -
A0A0M3RSN4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2     1   134     1   133     1   141 0.95 -
A0A5B8YFE7_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     1e-17   62.3   0.2   1   1   1.1e-17   1.1e-17   62.2   0.2     1   139     1   138     1   145 0.92 -
A0A327SM50_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.3   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2     1   135     1   134     1   139 0.95 -
A0A4U1CLP8_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.3   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2     1   135     1   134     1   138 0.96 -
A0A6N8KXX2_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.3   0.0   1   1   1.2e-17   1.2e-17   62.0   0.0     1   135     1   134     1   138 0.96 -
A0A127VKG7_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.3e-17   1.3e-17   62.0   0.2     1   135     1   134     1   138 0.95 -
A0A5P0J958_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.2e-17   1.2e-17   62.1   0.0     1   134     1   133     1   136 0.92 -
M1PAF7_class_2_c1_domain     -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.2   1   1   1.4e-17   1.4e-17   61.9   0.2     1   138     1   137     1   144 0.92 -
A0A0B7IEM6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.3e-17   1.3e-17   62.0   0.1     1   135     1   134     1   143 0.95 -
F9YSP7_class_2_c1_domain     -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.3e-17   1.3e-17   62.0   0.1     1   135     1   134     1   143 0.95 -
A0A5B7YHG3_class_2_c1_domain -            135 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.4   1   1   1.3e-17   1.3e-17   61.9   0.4     1   133     1   132     1   134 0.92 -
A0A7X5LK29_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.3e-17   1.3e-17   61.9   0.0     1   134     1   133     1   137 0.95 -
A0A4D6YA13_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.1   1   1   1.4e-17   1.4e-17   61.9   0.1     1   135     1   134     1   138 0.94 -
A0A1H8M9B2_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.1e-17   62.2   0.0   1   1   1.3e-17   1.3e-17   61.9   0.0     1   135     1   134     1   143 0.95 -
A0A0H3ENF6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A369PZI4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.2   1   1   1.4e-17   1.4e-17   61.9   0.2     1   135     1   134     1   138 0.95 -
A0A4R0P3X0_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.2   1   1   1.4e-17   1.4e-17   61.9   0.2     1   135     1   134     1   138 0.96 -
A0A4Q4B5A4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.1   1   1   1.4e-17   1.4e-17   61.8   0.1     1   134     1   133     1   139 0.93 -
J5XFN0_class_2_c1_domain     -            137 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.4e-17   1.4e-17   61.9   0.0     1   134     1   133     1   136 0.92 -
G2LM77_class_2_c1_domain     -            145 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.5e-17   1.5e-17   61.8   0.0     1   134     1   133     1   137 0.96 -
A0A024L7X4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A061K1N8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A080IHI4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A090NBA0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0A0F8U3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0A0FWB5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0A7A0X9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0B1HBZ4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0C2EG82_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0D7LJ58_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0E1M3V7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0E1T4M0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0F6RH33_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0G3R724_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0H0EHK0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0H3HA58_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0H3PS03_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0I4UQE6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0J1MNE2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0J2H4R4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0K4R0Z7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0K9T515_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0L6XVT5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A0L7ALW2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A140NI72_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A192CEG4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A193LZQ2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1D8JLQ2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1R0FQF5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1S9JD37_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1V2G3N4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1X3HZQ7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1X3IUJ8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1X3JAJ3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1X3JNP4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1X3KW20_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1X3LAG2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A1X3LPD0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A200LFA9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A212IQV4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A256DWS6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A2B7LM76_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A2I8SDU1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A2K9PFF5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A2S4RQW1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A2S8DCF8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A2X2HIE3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A2X9WN95_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A318FFB1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A376LEA5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A376RS28_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A379ZA48_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A381GHA1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A3L9D1Z5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
A0A3P6LNU8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   1.2e-17   62.1   0.0   1   1   1.3e-17   1.3e-17   62.0   0.0     1   134     1   133     1   136 0.92 -
