#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
W7NZ04_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146   4.2e-23   79.8   0.5   1   1   5.2e-23   5.2e-23   79.5   0.5    16   144    15   138     5   140 0.88 -
A0A6G7TKM5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.3e-23   79.7   0.6   1   1   5.2e-23   5.2e-23   79.5   0.6    17   144    17   138     5   140 0.89 -
A0A250FVA4_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   4.4e-23   79.7   0.3   1   1   4.9e-23   4.9e-23   79.6   0.3    10   144    10   139     1   141 0.91 -
A0A3E1ZQM8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.5e-23   79.7   0.6   1   1   5.4e-23   5.4e-23   79.4   0.6    17   144    17   138     5   140 0.89 -
A0A6I6DVS7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.5e-23   79.7   0.6   1   1   5.4e-23   5.4e-23   79.4   0.6    17   144    17   138     5   140 0.89 -
A0A0M3EZE6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.6e-23   79.7   0.7   1   1   5.4e-23   5.4e-23   79.4   0.7    17   144    17   138     4   140 0.89 -
A0A2J0PFH3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.4   1   1   5.9e-23   5.9e-23   79.3   0.4    16   144    15   138     4   140 0.88 -
A0A6N3FSZ0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.4   1   1   5.9e-23   5.9e-23   79.3   0.4    16   144    15   138     4   140 0.88 -
A0A6S5KF04_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.4   1   1   5.9e-23   5.9e-23   79.3   0.4    16   144    15   138     4   140 0.88 -
A0A1W5DSP1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A2X2GC77_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A380AVB5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A3S4G917_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A4Z0DQM8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A5Q2VAN2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A7G2JTV7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A7U0NA25_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A7U9KEG3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A7W4FAH0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A809HWD6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   4.9e-23   79.6   0.2   1   1   5.8e-23   5.8e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A5C7AIY6_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146     5e-23   79.5   0.0   1   1     6e-23     6e-23   79.3   0.0    10   144    10   139     3   141 0.92 -
A0A1B7IFU9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     5e-23   79.5   0.5   1   1   6.1e-23   6.1e-23   79.3   0.5    17   144    17   138     5   140 0.88 -
A0A1B1KXZ8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     5e-23   79.5   0.2   1   1   5.9e-23   5.9e-23   79.3   0.2    15   144    15   138     4   140 0.88 -
A0A318NSZ8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     5e-23   79.5   0.2   1   1   5.9e-23   5.9e-23   79.3   0.2    15   144    15   138     4   140 0.88 -
A0A7U3Z6N8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     5e-23   79.5   0.2   1   1   5.9e-23   5.9e-23   79.3   0.2    15   144    15   138     4   140 0.88 -
S4YPT0_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146     5e-23   79.5   0.2   1   1   5.9e-23   5.9e-23   79.3   0.2    15   144    15   138     4   140 0.88 -
A0A240CE20_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.2e-23   79.5   0.2   1   1   6.1e-23   6.1e-23   79.3   0.2    16   144    15   138     4   140 0.88 -
A0A6H1FQG7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.2e-23   79.5   0.4   1   1   6.3e-23   6.3e-23   79.2   0.4    17   144    17   138     4   140 0.88 -
A0A0H3L1C1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.3e-23   79.5   0.4   1   1   6.6e-23   6.6e-23   79.2   0.4    15   144    15   138     6   140 0.91 -
A0A2V2BE16_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.3e-23   79.5   0.4   1   1   6.6e-23   6.6e-23   79.2   0.4    15   144    15   138     6   140 0.91 -
A0A8A4K4S5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.3e-23   79.5   0.4   1   1   6.6e-23   6.6e-23   79.2   0.4    15   144    15   138     6   140 0.91 -
A0A8G1PWI2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.3e-23   79.5   0.4   1   1   6.6e-23   6.6e-23   79.2   0.4    15   144    15   138     6   140 0.91 -
D4GDU8_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146   5.3e-23   79.5   0.4   1   1   6.6e-23   6.6e-23   79.2   0.4    15   144    15   138     6   140 0.91 -
E8LHG6_class_2_c2_domain     -            141 kari_class_1_swissprot_c1_domains -            146   5.3e-23   79.5   0.0   1   1   6.5e-23   6.5e-23   79.2   0.0     6   144     6   139     3   141 0.89 -
A0A3A5JNG6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.4e-23   79.4   0.5   1   1   6.5e-23   6.5e-23   79.2   0.5    17   144    17   138     5   140 0.88 -
A0A160SZ78_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.5e-23   79.4   0.3   1   1   6.4e-23   6.4e-23   79.2   0.3    17   144    17   138     3   140 0.88 -
A0A2X3E8M5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.5e-23   79.4   0.6   1   1   6.8e-23   6.8e-23   79.1   0.6    16   144    15   138     5   140 0.88 -
A0A7D6THL9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.6e-23   79.4   0.4   1   1   6.9e-23   6.9e-23   79.1   0.4    16   144    15   138     5   140 0.88 -
A0A4R2NLG5_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   5.7e-23   79.3   0.1   1   1   6.8e-23   6.8e-23   79.1   0.1    11   144    11   139     5   141 0.92 -
A0A5B0K231_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.7e-23   79.3   0.3   1   1   7.1e-23   7.1e-23   79.0   0.3    16   144    15   138     5   140 0.89 -
L0MAC1_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146   5.7e-23   79.3   0.3   1   1   7.1e-23   7.1e-23   79.0   0.3    16   144    15   138     5   140 0.89 -
A0A087FR41_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.8e-23   79.3   0.5   1   1   7.2e-23   7.2e-23   79.0   0.5    16   144    15   138     5   140 0.88 -
A0A1F2LSS4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.8e-23   79.3   0.5   1   1   7.2e-23   7.2e-23   79.0   0.5    16   144    15   138     5   140 0.88 -
A0A2N5ADS3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.8e-23   79.3   0.5   1   1   7.2e-23   7.2e-23   79.0   0.5    16   144    15   138     5   140 0.88 -
A0A2S4RQW1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.8e-23   79.3   0.5   1   1   7.2e-23   7.2e-23   79.0   0.5    16   144    15   138     5   140 0.88 -
A0A8H9TXK4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.8e-23   79.3   0.5   1   1   7.2e-23   7.2e-23   79.0   0.5    16   144    15   138     5   140 0.88 -
H3RI21_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146   5.9e-23   79.3   0.2   1   1   7.4e-23   7.4e-23   79.0   0.2    15   144    15   138     6   140 0.91 -
A0A078L9U8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.9e-23   79.3   0.3   1   1   7.4e-23   7.4e-23   79.0   0.3    16   144    15   138     5   140 0.88 -
A0A2X2WRF9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   5.9e-23   79.3   0.3   1   1   7.4e-23   7.4e-23   79.0   0.3    16   144    15   138     5   140 0.88 -
A0A4Q4AAV0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.8   1   1   7.1e-23   7.1e-23   79.0   0.8    10   144    10   138     4   140 0.89 -
A0A4R0FQY1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.8   1   1   7.1e-23   7.1e-23   79.0   0.8    10   144    10   138     4   140 0.89 -
A0A0D7LJ58_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A0G3R724_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A0H3HA58_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A0J2H4R4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A1D8JLQ2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A1Y6GUK9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A2T2XXH9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A660G1C6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A6B8MNA6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A7I6QFH9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A7I6QVJ4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A7I6S407_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A7I6TAV5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A7I6TPG2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A7I6U5P5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A808YCA5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A837LRR4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A859WU95_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A8B5QJ11_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A8F4GEB8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.6   1   1   7.1e-23   7.1e-23   79.0   0.6    16   144    15   138     4   140 0.88 -
A0A064CXT7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.4   1   1   7.4e-23   7.4e-23   79.0   0.4    16   144    15   138     5   140 0.88 -
A0A7H9DWJ1_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146     6e-23   79.3   0.1   1   1   6.8e-23   6.8e-23   79.1   0.1    23   144    14   132     2   134 0.86 -
A0A2G8EDD7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.1e-23   79.3   0.2   1   1   7.4e-23   7.4e-23   79.0   0.2    13   144    12   138     4   140 0.88 -
A0A427BSQ5_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   6.2e-23   79.2   0.1   1   1   7.3e-23   7.3e-23   79.0   0.1    24   144    15   132     3   134 0.86 -
A0A0K2NXF4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.4e-23   79.2   0.3   1   1   7.8e-23   7.8e-23   78.9   0.3     7   144     7   138     3   140 0.91 -
K8AJ10_class_2_c2_domain     -            140 kari_class_1_swissprot_c1_domains -            146   6.4e-23   79.2   0.3   1   1   7.8e-23   7.8e-23   78.9   0.3     7   144     7   138     3   140 0.91 -
A0A5C5CQ50_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.5e-23   79.2   0.6   1   1   7.8e-23   7.8e-23   78.9   0.6    17   144    17   138     4   140 0.88 -
A0A4P5QH43_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.6e-23   79.1   0.7   1   1   8.1e-23   8.1e-23   78.9   0.7    17   144    17   138     5   140 0.88 -
A0A564IJW3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.6e-23   79.1   0.6   1   1   7.9e-23   7.9e-23   78.9   0.6    16   144    15   138     4   140 0.88 -
A0A2J6JCR4_class_2_c2_domain -            142 kari_class_1_swissprot_c1_domains -            146   6.6e-23   79.1   1.3   1   1     8e-23     8e-23   78.9   1.3     7   144     7   140     3   142 0.87 -
A0A0L7SZS3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.7e-23   79.1   0.2   1   1   7.9e-23   7.9e-23   78.9   0.2    17   144    17   138     4   140 0.88 -
A0A4P7J4P2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.7e-23   79.1   0.3   1   1   8.1e-23   8.1e-23   78.9   0.3    17   144    17   138     5   140 0.89 -
A0A1X7LY93_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.8e-23   79.1   0.3   1   1   8.3e-23   8.3e-23   78.8   0.3     9   144     9   138     4   140 0.91 -
A0A2V3PZG3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.8e-23   79.1   0.2   1   1   8.5e-23   8.5e-23   78.8   0.2    15   144    15   138     6   140 0.91 -
A0A6G6JR79_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   6.8e-23   79.1   0.2   1   1   8.5e-23   8.5e-23   78.8   0.2    15   144    15   138     6   140 0.91 -
A0A5C6ZP60_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   6.9e-23   79.1   0.0   1   1   7.6e-23   7.6e-23   78.9   0.0     6   144     6   139     1   141 0.95 -
A0A4R6WD94_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   6.9e-23   79.1   0.0   1   1   8.1e-23   8.1e-23   78.9   0.0    25   144    16   132     4   134 0.88 -
A0A2K9PFF5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   7.1e-23   79.0   0.4   1   1   8.7e-23   8.7e-23   78.8   0.4    16   144    15   138     5   140 0.88 -
